Time,Coupling_Strength,Phase_Locking_Ratio,Energy_Synchronization
65.66566566566567,0.328,0.9998085003125133,1.4555655884521692
65.76576576576576,0.3285,0.99985173993959,1.4229184216806527
65.86586586586587,0.329,0.9998268646143125,1.394435190555141
65.96596596596596,0.3295,0.999869270387865,1.3575675695359275
66.06606606606607,0.33,0.9998142802667929,1.3284373373416014
66.16616616616616,0.3305,0.999875887750083,1.2978217449927498
66.26626626626627,0.331,0.9999148891949112,1.2682934139270954
66.36636636636636,0.3315,0.9995750409396519,1.239819375937765
66.46646646646647,0.332,0.9999288572842824,1.2150933725194195
66.56656656656656,0.3325,0.9999026404333992,1.1920137417761774
66.66666666666667,0.333,0.9999112131731167,1.1716058947378973
66.76676676676676,0.3335,0.9999524304641172,1.1522556007954974
66.86686686686687,0.334,0.9997413049159267,1.1338124846994804
66.96696696696696,0.3345,0.9999135556231014,1.1185233739060845
67.06706706706707,0.335,0.9999714120616909,1.1030639273935339
67.16716716716716,0.3355,0.9997908370771169,1.0889050357258312
67.26726726726727,0.336,0.9999639648881349,1.0759836589688527
67.36736736736736,0.3365,0.9999279350972605,1.0634059470196167
67.46746746746747,0.337,0.999944071095658,1.0523604792737238
67.56756756756756,0.3375,0.9599473548300098,1.0418479198519288
67.66766766766767,0.338,0.9597937467087226,1.031201230588016
67.76776776776777,0.3385,0.959941943427647,1.0208409885849394
67.86786786786787,0.339,0.9599443185294051,1.0093473272987088
67.96796796796797,0.3395,0.9598728699916014,0.997566681666001
68.06806806806807,0.34,0.9599353698558148,0.9850582379721586
68.16816816816817,0.3405,0.959838354874928,0.9724088907557649
68.26826826826827,0.341,0.9998346717549836,0.9595847149963822
68.36836836836838,0.3415,0.9997464282037343,0.9459590622523134
68.46846846846847,0.342,0.9998641106658083,0.9299700738115901
68.56856856856858,0.3425,0.9982911609035496,0.9147610893103361
68.66866866866867,0.343,0.9996882762322776,0.8966212708032092
68.76876876876878,0.3435,0.9991449057995913,0.877794472840725
68.86886886886887,0.344,0.9996595179738109,0.8580387720393668
68.96896896896898,0.3445,0.9993055466497406,0.8361527235743768
69.06906906906907,0.345,0.9981205238386981,0.8133323626408797
69.16916916916918,0.3455,0.9996104967720035,0.7904196535359771
69.26926926926927,0.346,0.9985652831862093,0.7658190545219462
69.36936936936938,0.3465,0.9993762217239364,0.7454457852450057
69.46946946946947,0.347,0.9993608931411322,0.7247664605969001
69.56956956956958,0.3475,0.9989739200629058,0.7069584458443651
69.66966966966967,0.348,0.9993307823015501,0.6945933851660694
69.76976976976978,0.3485,0.9977312765507587,0.6856892142532596
69.86986986986987,0.349,0.999091345576108,0.6840508158362426
69.96996996996998,0.3495,0.9964986138803519,0.685403046385657
70.07007007007007,0.35,0.9983255681005104,0.6933579683445124
70.17017017017018,0.3505,0.9973758910264411,0.7052992357007374
70.27027027027027,0.351,0.9978173488106562,0.7205602463628638
70.37037037037038,0.3515,0.995786621409225,0.7388098111563457
70.47047047047047,0.352,0.9932770953131262,0.7571419209603218
70.57057057057058,0.3525,0.9966691136061446,0.7789729639819416
70.67067067067067,0.353,0.9451973780359119,0.7981386392298293
70.77077077077078,0.3535,0.9884987456208093,0.8200919125087893
70.87087087087087,0.354,0.9777384573538545,0.8421154530722251
70.97097097097098,0.3545,0.9185015866947885,0.865049459858559
71.07107107107107,0.355,0.9497444440648585,0.8860376864926821
71.17117117117118,0.3555,0.983369912774524,0.9074345513170421
71.27127127127127,0.356,0.9813327536493075,0.9278450026971968
71.37137137137138,0.3565,0.9407904598244186,0.9467994914327039
71.47147147147147,0.357,0.8850655220754805,0.9659819644328236
71.57157157157158,0.3575,0.968906906864587,0.9841755147542491
71.67167167167167,0.358,0.9161380617637621,1.0017218591765293
71.77177177177178,0.3585,0.8734833884834903,1.0185936707545755
71.87187187187187,0.359,0.8274881037451803,1.0343354648630687
71.97197197197198,0.3595,0.8242182646610448,1.0498553792082328
72.07207207207207,0.36,0.7467203019778759,1.0640168604624323
72.17217217217218,0.3605,0.7444301562962582,1.0772401153197997
